TX,t_y,Model,ParamSensitivity,ParamSpecificity,ProbMassFunc
55,4,"Group-level (0.7,0.8)",0.7,0.8,0.214875848
56,0,"Group-level (0.7,0.8)",0.7,0.8,0.010101062
56,1,"Group-level (0.7,0.8)",0.7,0.8,0.087157514
56,2,"Group-level (0.7,0.8)",0.7,0.8,0.281664875
56,3,"Group-level (0.7,0.8)",0.7,0.8,0.404032536
56,4,"Group-level (0.7,0.8)",0.7,0.8,0.217044012
57,0,"Group-level (0.7,0.8)",0.7,0.8,0.009906906
57,1,"Group-level (0.7,0.8)",0.7,0.8,0.086076047
57,2,"Group-level (0.7,0.8)",0.7,0.8,0.280149449
57,3,"Group-level (0.7,0.8)",0.7,0.8,0.404789953
57,4,"Group-level (0.7,0.8)",0.7,0.8,0.219077645
58,0,"Group-level (0.7,0.8)",0.7,0.8,0.009728625
58,1,"Group-level (0.7,0.8)",0.7,0.8,0.085075721
58,2,"Group-level (0.7,0.8)",0.7,0.8,0.278732868
58,3,"Group-level (0.7,0.8)",0.7,0.8,0.405481904
58,4,"Group-level (0.7,0.8)",0.7,0.8,0.220980882
59,0,"Group-level (0.7,0.8)",0.7,0.8,0.00956506
59,1,"Group-level (0.7,0.8)",0.7,0.8,0.084151734
59,2,"Group-level (0.7,0.8)",0.7,0.8,0.27741163
59,3,"Group-level (0.7,0.8)",0.7,0.8,0.406113526
59,4,"Group-level (0.7,0.8)",0.7,0.8,0.222758051
60,0,"Group-level (0.7,0.8)",0.7,0.8,0.009415143
60,1,"Group-level (0.7,0.8)",0.7,0.8,0.083299537
60,2,"Group-level (0.7,0.8)",0.7,0.8,0.276182123
60,3,"Group-level (0.7,0.8)",0.7,0.8,0.406689555
60,4,"Group-level (0.7,0.8)",0.7,0.8,0.224413642
61,0,"Group-level (0.7,0.8)",0.7,0.8,0.009277889
61,1,"Group-level (0.7,0.8)",0.7,0.8,0.082514816
61,2,"Group-level (0.7,0.8)",0.7,0.8,0.275040661
61,3,"Group-level (0.7,0.8)",0.7,0.8,0.407214361
61,4,"Group-level (0.7,0.8)",0.7,0.8,0.225952274
62,0,"Group-level (0.7,0.8)",0.7,0.8,0.009152387
62,1,"Group-level (0.7,0.8)",0.7,0.8,0.081793475
62,2,"Group-level (0.7,0.8)",0.7,0.8,0.273983504
62,3,"Group-level (0.7,0.8)",0.7,0.8,0.407691968
62,4,"Group-level (0.7,0.8)",0.7,0.8,0.227378666
63,0,"Group-level (0.7,0.8)",0.7,0.8,0.009037793
63,1,"Group-level (0.7,0.8)",0.7,0.8,0.081131627
63,2,"Group-level (0.7,0.8)",0.7,0.8,0.273006879
63,3,"Group-level (0.7,0.8)",0.7,0.8,0.40812609
63,4,"Group-level (0.7,0.8)",0.7,0.8,0.228697611
64,0,"Group-level (0.7,0.8)",0.7,0.8,0.008933325
64,1,"Group-level (0.7,0.8)",0.7,0.8,0.080525578
64,2,"Group-level (0.7,0.8)",0.7,0.8,0.272107002
64,3,"Group-level (0.7,0.8)",0.7,0.8,0.408520146
64,4,"Group-level (0.7,0.8)",0.7,0.8,0.229913949
65,0,"Group-level (0.7,0.8)",0.7,0.8,0.008838254
65,1,"Group-level (0.7,0.8)",0.7,0.8,0.079971814
65,2,"Group-level (0.7,0.8)",0.7,0.8,0.271280095
65,3,"Group-level (0.7,0.8)",0.7,0.8,0.408877291
65,4,"Group-level (0.7,0.8)",0.7,0.8,0.231032545
66,0,"Group-level (0.7,0.8)",0.7,0.8,0.008751904
66,1,"Group-level (0.7,0.8)",0.7,0.8,0.079466993
66,2,"Group-level (0.7,0.8)",0.7,0.8,0.270522402
66,3,"Group-level (0.7,0.8)",0.7,0.8,0.409200437
66,4,"Group-level (0.7,0.8)",0.7,0.8,0.232058265
67,0,"Group-level (0.7,0.8)",0.7,0.8,0.008673641
67,1,"Group-level (0.7,0.8)",0.7,0.8,0.079007933
67,2,"Group-level (0.7,0.8)",0.7,0.8,0.269830199
67,3,"Group-level (0.7,0.8)",0.7,0.8,0.40949227
67,4,"Group-level (0.7,0.8)",0.7,0.8,0.232995958
68,0,"Group-level (0.7,0.8)",0.7,0.8,0.008602876
68,1,"Group-level (0.7,0.8)",0.7,0.8,0.078591602
68,2,"Group-level (0.7,0.8)",0.7,0.8,0.269199811
68,3,"Group-level (0.7,0.8)",0.7,0.8,0.409755275
68,4,"Group-level (0.7,0.8)",0.7,0.8,0.233850435
69,0,"Group-level (0.7,0.8)",0.7,0.8,0.008539054
69,1,"Group-level (0.7,0.8)",0.7,0.8,0.078215114
69,2,"Group-level (0.7,0.8)",0.7,0.8,0.268627623
69,3,"Group-level (0.7,0.8)",0.7,0.8,0.409991753
69,4,"Group-level (0.7,0.8)",0.7,0.8,0.234626457
70,0,"Group-level (0.7,0.8)",0.7,0.8,0.008481658
70,1,"Group-level (0.7,0.8)",0.7,0.8,0.077875714
70,2,"Group-level (0.7,0.8)",0.7,0.8,0.268110083
70,3,"Group-level (0.7,0.8)",0.7,0.8,0.410203832
70,4,"Group-level (0.7,0.8)",0.7,0.8,0.235328712
71,0,"Group-level (0.7,0.8)",0.7,0.8,0.008430201
71,1,"Group-level (0.7,0.8)",0.7,0.8,0.077570778
71,2,"Group-level (0.7,0.8)",0.7,0.8,0.267643721
71,3,"Group-level (0.7,0.8)",0.7,0.8,0.410393491
71,4,"Group-level (0.7,0.8)",0.7,0.8,0.235961809
72,0,"Group-level (0.7,0.8)",0.7,0.8,0.008384225
72,1,"Group-level (0.7,0.8)",0.7,0.8,0.077297803
72,2,"Group-level (0.7,0.8)",0.7,0.8,0.267225146
72,3,"Group-level (0.7,0.8)",0.7,0.8,0.410562566
72,4,"Group-level (0.7,0.8)",0.7,0.8,0.23653026
73,0,"Group-level (0.7,0.8)",0.7,0.8,0.008343298
73,1,"Group-level (0.7,0.8)",0.7,0.8,0.077054401
73,2,"Group-level (0.7,0.8)",0.7,0.8,0.266851061
73,3,"Group-level (0.7,0.8)",0.7,0.8,0.410712768
73,4,"Group-level (0.7,0.8)",0.7,0.8,0.237038472
74,0,"Group-level (0.7,0.8)",0.7,0.8,0.008307014
74,1,"Group-level (0.7,0.8)",0.7,0.8,0.076838299
74,2,"Group-level (0.7,0.8)",0.7,0.8,0.266518263
74,3,"Group-level (0.7,0.8)",0.7,0.8,0.41084569
74,4,"Group-level (0.7,0.8)",0.7,0.8,0.237490735
75,0,"Group-level (0.7,0.8)",0.7,0.8,0.008274991
75,1,"Group-level (0.7,0.8)",0.7,0.8,0.076647326
75,2,"Group-level (0.7,0.8)",0.7,0.8,0.266223651
75,3,"Group-level (0.7,0.8)",0.7,0.8,0.41096282
75,4,"Group-level (0.7,0.8)",0.7,0.8,0.237891212
76,0,"Group-level (0.7,0.8)",0.7,0.8,0.008246867
76,1,"Group-level (0.7,0.8)",0.7,0.8,0.07647942
76,2,"Group-level (0.7,0.8)",0.7,0.8,0.26596423
76,3,"Group-level (0.7,0.8)",0.7,0.8,0.411065548
76,4,"Group-level (0.7,0.8)",0.7,0.8,0.238243935
77,0,"Group-level (0.7,0.8)",0.7,0.8,0.0082223
77,1,"Group-level (0.7,0.8)",0.7,0.8,0.076332613
77,2,"Group-level (0.7,0.8)",0.7,0.8,0.265737116
77,3,"Group-level (0.7,0.8)",0.7,0.8,0.411155176
77,4,"Group-level (0.7,0.8)",0.7,0.8,0.238552795
78,0,"Group-level (0.7,0.8)",0.7,0.8,0.008200968
78,1,"Group-level (0.7,0.8)",0.7,0.8,0.076205037
78,2,"Group-level (0.7,0.8)",0.7,0.8,0.265539536
78,3,"Group-level (0.7,0.8)",0.7,0.8,0.411232921
78,4,"Group-level (0.7,0.8)",0.7,0.8,0.238821538
79,0,"Group-level (0.7,0.8)",0.7,0.8,0.008182568
79,1,"Group-level (0.7,0.8)",0.7,0.8,0.076094918
79,2,"Group-level (0.7,0.8)",0.7,0.8,0.265368833
79,3,"Group-level (0.7,0.8)",0.7,0.8,0.411299925
79,4,"Group-level (0.7,0.8)",0.7,0.8,0.239053756
80,0,"Group-level (0.7,0.8)",0.7,0.8,0.008166813
80,1,"Group-level (0.7,0.8)",0.7,0.8,0.076000573
80,2,"Group-level (0.7,0.8)",0.7,0.8,0.26522247
80,3,"Group-level (0.7,0.8)",0.7,0.8,0.411357257
80,4,"Group-level (0.7,0.8)",0.7,0.8,0.239252887
81,0,"Group-level (0.7,0.8)",0.7,0.8,0.008153432
81,1,"Group-level (0.7,0.8)",0.7,0.8,0.075920409
81,2,"Group-level (0.7,0.8)",0.7,0.8,0.265098029
81,3,"Group-level (0.7,0.8)",0.7,0.8,0.411405919
81,4,"Group-level (0.7,0.8)",0.7,0.8,0.23942221
82,0,"Group-level (0.7,0.8)",0.7,0.8,0.008142172
82,1,"Group-level (0.7,0.8)",0.7,0.8,0.075852924
82,2,"Group-level (0.7,0.8)",0.7,0.8,0.264993214
82,3,"Group-level (0.7,0.8)",0.7,0.8,0.41144685
82,4,"Group-level (0.7,0.8)",0.7,0.8,0.23956484
83,0,"Group-level (0.7,0.8)",0.7,0.8,0.008132793
83,1,"Group-level (0.7,0.8)",0.7,0.8,0.0757967
83,2,"Group-level (0.7,0.8)",0.7,0.8,0.264905853
83,3,"Group-level (0.7,0.8)",0.7,0.8,0.411480927
83,4,"Group-level (0.7,0.8)",0.7,0.8,0.239683726
84,0,"Group-level (0.7,0.8)",0.7,0.8,0.008125073
84,1,"Group-level (0.7,0.8)",0.7,0.8,0.075750406
84,2,"Group-level (0.7,0.8)",0.7,0.8,0.2648339
84,3,"Group-level (0.7,0.8)",0.7,0.8,0.41150897
84,4,"Group-level (0.7,0.8)",0.7,0.8,0.23978165
85,0,"Group-level (0.7,0.8)",0.7,0.8,0.008118802
85,1,"Group-level (0.7,0.8)",0.7,0.8,0.075712799
85,2,"Group-level (0.7,0.8)",0.7,0.8,0.264775432
85,3,"Group-level (0.7,0.8)",0.7,0.8,0.411531742
85,4,"Group-level (0.7,0.8)",0.7,0.8,0.239861225
86,0,"Group-level (0.7,0.8)",0.7,0.8,0.008113787
86,1,"Group-level (0.7,0.8)",0.7,0.8,0.075682716
86,2,"Group-level (0.7,0.8)",0.7,0.8,0.264728654
86,3,"Group-level (0.7,0.8)",0.7,0.8,0.411549952
86,4,"Group-level (0.7,0.8)",0.7,0.8,0.239924892
87,0,"Group-level (0.7,0.8)",0.7,0.8,0.008109847
87,1,"Group-level (0.7,0.8)",0.7,0.8,0.075659081
87,2,"Group-level (0.7,0.8)",0.7,0.8,0.264691897
87,3,"Group-level (0.7,0.8)",0.7,0.8,0.411564255
87,4,"Group-level (0.7,0.8)",0.7,0.8,0.239974919
88,0,"Group-level (0.7,0.8)",0.7,0.8,0.008106817
88,1,"Group-level (0.7,0.8)",0.7,0.8,0.075640901
88,2,"Group-level (0.7,0.8)",0.7,0.8,0.264663622
88,3,"Group-level (0.7,0.8)",0.7,0.8,0.411575255
88,4,"Group-level (0.7,0.8)",0.7,0.8,0.240013404
89,0,"Group-level (0.7,0.8)",0.7,0.8,0.008104545
89,1,"Group-level (0.7,0.8)",0.7,0.8,0.075627267
89,2,"Group-level (0.7,0.8)",0.7,0.8,0.264642415
89,3,"Group-level (0.7,0.8)",0.7,0.8,0.411583504
89,4,"Group-level (0.7,0.8)",0.7,0.8,0.240042269
90,0,"Group-level (0.7,0.8)",0.7,0.8,0.008102892
90,1,"Group-level (0.7,0.8)",0.7,0.8,0.075617352
90,2,"Group-level (0.7,0.8)",0.7,0.8,0.264626991
90,3,"Group-level (0.7,0.8)",0.7,0.8,0.411589503
90,4,"Group-level (0.7,0.8)",0.7,0.8,0.240063262
91,0,"Group-level (0.7,0.8)",0.7,0.8,0.008101735
91,1,"Group-level (0.7,0.8)",0.7,0.8,0.075610411
91,2,"Group-level (0.7,0.8)",0.7,0.8,0.264616195
91,3,"Group-level (0.7,0.8)",0.7,0.8,0.411593702
91,4,"Group-level (0.7,0.8)",0.7,0.8,0.240077957
92,0,"Group-level (0.7,0.8)",0.7,0.8,0.008100964
92,1,"Group-level (0.7,0.8)",0.7,0.8,0.075605784
92,2,"Group-level (0.7,0.8)",0.7,0.8,0.264608997
92,3,"Group-level (0.7,0.8)",0.7,0.8,0.411596501
92,4,"Group-level (0.7,0.8)",0.7,0.8,0.240087754
93,0,"Group-level (0.7,0.8)",0.7,0.8,0.008100482
93,1,"Group-level (0.7,0.8)",0.7,0.8,0.075602892
93,2,"Group-level (0.7,0.8)",0.7,0.8,0.264604499
93,3,"Group-level (0.7,0.8)",0.7,0.8,0.411598251
93,4,"Group-level (0.7,0.8)",0.7,0.8,0.240093877
94,0,"Group-level (0.7,0.8)",0.7,0.8,0.008100207
94,1,"Group-level (0.7,0.8)",0.7,0.8,0.075601239
94,2,"Group-level (0.7,0.8)",0.7,0.8,0.264601928
94,3,"Group-level (0.7,0.8)",0.7,0.8,0.41159925
94,4,"Group-level (0.7,0.8)",0.7,0.8,0.240097376
95,0,"Group-level (0.7,0.8)",0.7,0.8,0.008100069
95,1,"Group-level (0.7,0.8)",0.7,0.8,0.075600413
95,2,"Group-level (0.7,0.8)",0.7,0.8,0.264600643
95,3,"Group-level (0.7,0.8)",0.7,0.8,0.41159975
95,4,"Group-level (0.7,0.8)",0.7,0.8,0.240099125
96,0,"Group-level (0.7,0.8)",0.7,0.8,0.008100014
96,1,"Group-level (0.7,0.8)",0.7,0.8,0.075600083
96,2,"Group-level (0.7,0.8)",0.7,0.8,0.264600129
96,3,"Group-level (0.7,0.8)",0.7,0.8,0.41159995
96,4,"Group-level (0.7,0.8)",0.7,0.8,0.240099825
97,0,"Group-level (0.7,0.8)",0.7,0.8,0.0081
97,1,"Group-level (0.7,0.8)",0.7,0.8,0.0756
97,2,"Group-level (0.7,0.8)",0.7,0.8,0.2646
97,3,"Group-level (0.7,0.8)",0.7,0.8,0.4116
97,4,"Group-level (0.7,0.8)",0.7,0.8,0.2401
98,0,"Group-level (0.7,0.8)",0.7,0.8,0.0081
98,1,"Group-level (0.7,0.8)",0.7,0.8,0.0756
98,2,"Group-level (0.7,0.8)",0.7,0.8,0.2646
98,3,"Group-level (0.7,0.8)",0.7,0.8,0.4116
98,4,"Group-level (0.7,0.8)",0.7,0.8,0.2401
99,0,"Group-level (0.7,0.8)",0.7,0.8,0.0081
99,1,"Group-level (0.7,0.8)",0.7,0.8,0.0756
99,2,"Group-level (0.7,0.8)",0.7,0.8,0.2646
99,3,"Group-level (0.7,0.8)",0.7,0.8,0.4116
99,4,"Group-level (0.7,0.8)",0.7,0.8,0.2401
100,0,"Group-level (0.7,0.8)",0.7,0.8,0.0081
100,1,"Group-level (0.7,0.8)",0.7,0.8,0.0756
100,2,"Group-level (0.7,0.8)",0.7,0.8,0.2646
100,3,"Group-level (0.7,0.8)",0.7,0.8,0.4116
100,4,"Group-level (0.7,0.8)",0.7,0.8,0.2401
0,0,"Group-level Perfect (1,1)",1,1,1
0,1,"Group-level Perfect (1,1)",1,1,0
0,2,"Group-level Perfect (1,1)",1,1,1.02318153949454e-12
0,3,"Group-level Perfect (1,1)",1,1,0
0,4,"Group-level Perfect (1,1)",1,1,2.8244073746464e-13
1,0,"Group-level Perfect (1,1)",1,1,0.84
1,1,"Group-level Perfect (1,1)",1,1,0.16
1,2,"Group-level Perfect (1,1)",1,1,1.15196741035106e-12
1,3,"Group-level Perfect (1,1)",1,1,0
1,4,"Group-level Perfect (1,1)",1,1,3.43725048423948e-13
2,0,"Group-level Perfect (1,1)",1,1,0.704242424
2,1,"Group-level Perfect (1,1)",1,1,0.276363636
2,2,"Group-level Perfect (1,1)",1,1,0.019393939
2,3,"Group-level Perfect (1,1)",1,1,9.32587340685131e-15
2,4,"Group-level Perfect (1,1)",1,1,3.95239396766556e-14
3,0,"Group-level Perfect (1,1)",1,1,0.589264069
3,1,"Group-level Perfect (1,1)",1,1,0.357501546
3,2,"Group-level Perfect (1,1)",1,1,0.051651206
3,3,"Group-level Perfect (1,1)",1,1,0.001583179
3,4,"Group-level Perfect (1,1)",1,1,0
4,0,"Group-level Perfect (1,1)",1,1,0.492065872
4,1,"Group-level Perfect (1,1)",1,1,0.410472748
4,2,"Group-level Perfect (1,1)",1,1,0.091618308
4,3,"Group-level Perfect (1,1)",1,1,0.005777786
4,4,"Group-level Perfect (1,1)",1,1,6.52857204119783e-05
5,0,"Group-level Perfect (1,1)",1,1,0.410054894
5,1,"Group-level Perfect (1,1)",1,1,0.441174633
5,2,"Group-level Perfect (1,1)",1,1,0.135292543
5,3,"Group-level Perfect (1,1)",1,1,0.013171904
5,4,"Group-level Perfect (1,1)",1,1,0.000306027
6,0,"Group-level Perfect (1,1)",1,1,0.340993017
6,1,"Group-level Perfect (1,1)",1,1,0.454509188
6,2,"Group-level Perfect (1,1)",1,1,0.179626808
6,3,"Group-level Perfect (1,1)",1,1,0.024010354
6,4,"Group-level Perfect (1,1)",1,1,0.000860633
7,0,"Group-level Perfect (1,1)",1,1,0.282951652
7,1,"Group-level Perfect (1,1)",1,1,0.454528103
7,2,"Group-level Perfect (1,1)",1,1,0.22236187
7,3,"Group-level Perfect (1,1)",1,1,0.038276025
7,4,"Group-level Perfect (1,1)",1,1,0.00188235
8,0,"Group-level Perfect (1,1)",1,1,0.234271798
8,1,"Group-level Perfect (1,1)",1,1,0.444559169
8,2,"Group-level Perfect (1,1)",1,1,0.261882755
8,3,"Group-level Perfect (1,1)",1,1,0.055757647
8,4,"Group-level Perfect (1,1)",1,1,0.003528631
9,0,"Group-level Perfect (1,1)",1,1,0.193528877
9,1,"Group-level Perfect (1,1)",1,1,0.427316112
9,2,"Group-level Perfect (1,1)",1,1,0.29709632
9,3,"Group-level Perfect (1,1)",1,1,0.076105815
9,4,"Group-level Perfect (1,1)",1,1,0.005952877
10,0,"Group-level Perfect (1,1)",1,1,0.159501821
10,1,"Group-level Perfect (1,1)",1,1,0.40499379
10,2,"Group-level Perfect (1,1)",1,1,0.327327339
10,3,"Group-level Perfect (1,1)",1,1,0.098878862
10,4,"Group-level Perfect (1,1)",1,1,0.009298187
11,0,"Group-level Perfect (1,1)",1,1,0.131145942
11,1,"Group-level Perfect (1,1)",1,1,0.379350497
11,2,"Group-level Perfect (1,1)",1,1,0.352230748
11,3,"Group-level Perfect (1,1)",1,1,0.123580009
11,4,"Group-level Perfect (1,1)",1,1,0.013692803
12,0,"Group-level Perfect (1,1)",1,1,0.107569143
12,1,"Group-level Perfect (1,1)",1,1,0.351778914
12,2,"Group-level Perfect (1,1)",1,1,0.371717939
12,3,"Group-level Perfect (1,1)",1,1,0.149687042
12,4,"Group-level Perfect (1,1)",1,1,0.019246961
13,0,"Group-level Perfect (1,1)",1,1,0.088011117
13,1,"Group-level Perfect (1,1)",1,1,0.323367088
13,2,"Group-level Perfect (1,1)",1,1,0.385895251
13,3,"Group-level Perfect (1,1)",1,1,0.176675626
13,4,"Group-level Perfect (1,1)",1,1,0.026050917
14,0,"Group-level Perfect (1,1)",1,1,0.071825165
14,1,"Group-level Perfect (1,1)",1,1,0.294950684
14,2,"Group-level Perfect (1,1)",1,1,0.395012987
14,3,"Group-level Perfect (1,1)",1,1,0.204037229
14,4,"Group-level Perfect (1,1)",1,1,0.034173935
15,0,"Group-level Perfect (1,1)",1,1,0.058462343
15,1,"Group-level Perfect (1,1)",1,1,0.267157596
15,2,"Group-level Perfect (1,1)",1,1,0.399423502
15,3,"Group-level Perfect (1,1)",1,1,0.23129252
15,4,"Group-level Perfect (1,1)",1,1,0.043664038
16,0,"Group-level Perfect (1,1)",1,1,0.047457667
16,1,"Group-level Perfect (1,1)",1,1,0.240445906
16,2,"Group-level Perfect (1,1)",1,1,0.399547069
16,3,"Group-level Perfect (1,1)",1,1,0.258000966
16,4,"Group-level Perfect (1,1)",1,1,0.054548392
17,0,"Group-level Perfect (1,1)",1,1,0.038418111
17,1,"Group-level Perfect (1,1)",1,1,0.215136046
17,2,"Group-level Perfect (1,1)",1,1,0.395844382
17,3,"Group-level Perfect (1,1)",1,1,0.283767308
17,4,"Group-level Perfect (1,1)",1,1,0.066834153
18,0,"Group-level Perfect (1,1)",1,1,0.03101221
18,1,"Group-level Perfect (1,1)",1,1,0.191437941
18,2,"Group-level Perfect (1,1)",1,1,0.388794713
18,3,"Group-level Perfect (1,1)",1,1,0.30824545
18,4,"Group-level Perfect (1,1)",1,1,0.080509686
19,0,"Group-level Perfect (1,1)",1,1,0.024961047
19,1,"Group-level Perfect (1,1)",1,1,0.169473795
19,2,"Group-level Perfect (1,1)",1,1,0.37887883
19,3,"Group-level Perfect (1,1)",1,1,0.331140278
19,4,"Group-level Perfect (1,1)",1,1,0.095546049
20,0,"Group-level Perfect (1,1)",1,1,0.02003047
20,1,"Group-level Perfect (1,1)",1,1,0.149297144
20,2,"Group-level Perfect (1,1)",1,1,0.366565928
20,3,"Group-level Perfect (1,1)",1,1,0.352207803
20,4,"Group-level Perfect (1,1)",1,1,0.111898655
21,0,"Group-level Perfect (1,1)",1,1,0.016024376
21,1,"Group-level Perfect (1,1)",1,1,0.130908666
21,2,"Group-level Perfect (1,1)",1,1,0.352303906
21,3,"Group-level Perfect (1,1)",1,1,0.371254006
21,4,"Group-level Perfect (1,1)",1,1,0.129509045
22,0,"Group-level Perfect (1,1)",1,1,0.012778933
22,1,"Group-level Perfect (1,1)",1,1,0.114269249
22,2,"Group-level Perfect (1,1)",1,1,0.336512422
22,3,"Group-level Perfect (1,1)",1,1,0.38813268
22,4,"Group-level Perfect (1,1)",1,1,0.148306717
23,0,"Group-level Perfect (1,1)",1,1,0.010157613
23,1,"Group-level Perfect (1,1)",1,1,0.099310684
23,2,"Group-level Perfect (1,1)",1,1,0.319578212
23,3,"Group-level Perfect (1,1)",1,1,0.402742534
23,4,"Group-level Perfect (1,1)",1,1,0.168210957
24,0,"Group-level Perfect (1,1)",1,1,0.00804694
24,1,"Group-level Perfect (1,1)",1,1,0.085944367
24,2,"Group-level Perfect (1,1)",1,1,0.301852271
24,3,"Group-level Perfect (1,1)",1,1,0.415023775
24,4,"Group-level Perfect (1,1)",1,1,0.189132647
25,0,"Group-level Perfect (1,1)",1,1,0.006352848
25,1,"Group-level Perfect (1,1)",1,1,0.074068297
25,2,"Group-level Perfect (1,1)",1,1,0.283648511
25,3,"Group-level Perfect (1,1)",1,1,0.424954342
25,4,"Group-level Perfect (1,1)",1,1,0.210976003
26,0,"Group-level Perfect (1,1)",1,1,0.004997574
26,1,"Group-level Perfect (1,1)",1,1,0.063572643
26,2,"Group-level Perfect (1,1)",1,1,0.265243597
26,3,"Group-level Perfect (1,1)",1,1,0.432545951
26,4,"Group-level Perfect (1,1)",1,1,0.233640235
27,0,"Group-level Perfect (1,1)",1,1,0.003917017
27,1,"Group-level Perfect (1,1)",1,1,0.054344122
27,2,"Group-level Perfect (1,1)",1,1,0.246877691
27,3,"Group-level Perfect (1,1)",1,1,0.437840073
27,4,"Group-level Perfect (1,1)",1,1,0.257021097
28,0,"Group-level Perfect (1,1)",1,1,0.003058493
28,1,"Group-level Perfect (1,1)",1,1,0.046269366
28,2,"Group-level Perfect (1,1)",1,1,0.228755882
28,3,"Group-level Perfect (1,1)",1,1,0.440903925
28,4,"Group-level Perfect (1,1)",1,1,0.281012334
29,0,"Group-level Perfect (1,1)",1,1,0.002378828
29,1,"Group-level Perfect (1,1)",1,1,0.03923747
29,2,"Group-level Perfect (1,1)",1,1,0.211050123
29,3,"Group-level Perfect (1,1)",1,1,0.441826583
29,4,"Group-level Perfect (1,1)",1,1,0.305506996
30,0,"Group-level Perfect (1,1)",1,1,0.001842754
30,1,"Group-level Perfect (1,1)",1,1,0.033141859
30,2,"Group-level Perfect (1,1)",1,1,0.193901512
30,3,"Group-level Perfect (1,1)",1,1,0.44071524
30,4,"Group-level Perfect (1,1)",1,1,0.330398635
31,0,"Group-level Perfect (1,1)",1,1,0.001421553
31,1,"Group-level Perfect (1,1)",1,1,0.027881598
31,2,"Group-level Perfect (1,1)",1,1,0.177422801
31,3,"Group-level Perfect (1,1)",1,1,0.437691685
31,4,"Group-level Perfect (1,1)",1,1,0.355582363
32,0,"Group-level Perfect (1,1)",1,1,0.001091918
32,1,"Group-level Perfect (1,1)",1,1,0.02336226
32,2,"Group-level Perfect (1,1)",1,1,0.161701015
32,3,"Group-level Perfect (1,1)",1,1,0.432889013
32,4,"Group-level Perfect (1,1)",1,1,0.380955794
33,0,"Group-level Perfect (1,1)",1,1,0.000834996
33,1,"Group-level Perfect (1,1)",1,1,0.01949643
33,2,"Group-level Perfect (1,1)",1,1,0.146800118
33,3,"Group-level Perfect (1,1)",1,1,0.426448603
33,4,"Group-level Perfect (1,1)",1,1,0.406419854
34,0,"Group-level Perfect (1,1)",1,1,0.000635594
34,1,"Group-level Perfect (1,1)",1,1,0.016203934
34,2,"Group-level Perfect (1,1)",1,1,0.132763644
34,3,"Group-level Perfect (1,1)",1,1,0.418517357
34,4,"Group-level Perfect (1,1)",1,1,0.431879472
35,0,"Group-level Perfect (1,1)",1,1,0.00048151
35,1,"Group-level Perfect (1,1)",1,1,0.013411848
35,2,"Group-level Perfect (1,1)",1,1,0.119617251
35,3,"Group-level Perfect (1,1)",1,1,0.409245231
35,4,"Group-level Perfect (1,1)",1,1,0.45724416
36,0,"Group-level Perfect (1,1)",1,1,0.000362985
36,1,"Group-level Perfect (1,1)",1,1,0.01105434
36,2,"Group-level Perfect (1,1)",1,1,0.107371161
36,3,"Group-level Perfect (1,1)",1,1,0.398783033
36,4,"Group-level Perfect (1,1)",1,1,0.482428482
37,0,"Group-level Perfect (1,1)",1,1,0.000272239
37,1,"Group-level Perfect (1,1)",1,1,0.009072397
37,2,"Group-level Perfect (1,1)",1,1,0.096022455
37,3,"Group-level Perfect (1,1)",1,1,0.387280488
37,4,"Group-level Perfect (1,1)",1,1,0.507352421
38,0,"Group-level Perfect (1,1)",1,1,0.000203099
38,1,"Group-level Perfect (1,1)",1,1,0.007413462
38,2,"Group-level Perfect (1,1)",1,1,0.085557203
38,3,"Group-level Perfect (1,1)",1,1,0.374884578
38,4,"Group-level Perfect (1,1)",1,1,0.531941659
39,0,"Group-level Perfect (1,1)",1,1,0.000150686
39,1,"Group-level Perfect (1,1)",1,1,0.006031011
39,2,"Group-level Perfect (1,1)",1,1,0.075952427
39,3,"Group-level Perfect (1,1)",1,1,0.361738116
39,4,"Group-level Perfect (1,1)",1,1,0.556127761
40,0,"Group-level Perfect (1,1)",1,1,0.000111162
40,1,"Group-level Perfect (1,1)",1,1,0.004884107
40,2,"Group-level Perfect (1,1)",1,1,0.067177881
40,3,"Group-level Perfect (1,1)",1,1,0.347978557
40,4,"Group-level Perfect (1,1)",1,1,0.579848293
41,0,"Group-level Perfect (1,1)",1,1,8.1518700073488e-05
41,1,"Group-level Perfect (1,1)",1,1,0.003936928
41,2,"Group-level Perfect (1,1)",1,1,0.059197652
41,3,"Group-level Perfect (1,1)",1,1,0.333737038
41,4,"Group-level Perfect (1,1)",1,1,0.603046863
42,0,"Group-level Perfect (1,1)",1,1,5.94119339518675e-05
42,1,"Group-level Perfect (1,1)",1,1,0.003158304
42,2,"Group-level Perfect (1,1)",1,1,0.051971583
42,3,"Group-level Perfect (1,1)",1,1,0.319137598
42,4,"Group-level Perfect (1,1)",1,1,0.625673103
43,0,"Group-level Perfect (1,1)",1,1,4.30224349306605e-05
43,1,"Group-level Perfect (1,1)",1,1,0.002521251
43,2,"Group-level Perfect (1,1)",1,1,0.045456531
43,3,"Group-level Perfect (1,1)",1,1,0.304296603
43,4,"Group-level Perfect (1,1)",1,1,0.647682593
44,0,"Group-level Perfect (1,1)",1,1,3.09459619676673e-05
44,1,"Group-level Perfect (1,1)",1,1,0.002002538
44,2,"Group-level Perfect (1,1)",1,1,0.039607457
